S2_Temp,S2_Light,S2_Sound,S5_CO2_Slope,S7_PIR,Room_Occupancy_Count
25.19,14,0.07,0,0,0
25.19,14,0.04,0,0,0
25.19,14,0.05,0,0,0
25.19,14,0.05,0,0,0
25.19,14,0.05,0,0,0
25.19,14,0.09,0,0,0
25.19,14,0.05,0,0,0
25.19,14,0.12,0,0,0
25.19,14,0.05,0,0,0
25.19,16,0.05,0,0,0
25.19,16,0.07,0,0,0
25.19,16,0.05,0,0,0
25.19,17,0.05,0,0,0
25.19,16,0.05,0,0,0
25.19,16,0.05,0,0,0
25.19,15,0.05,0,0,0
25.19,15,0.04,0,0,0
25.19,15,0.06,0,0,0
25.19,15,0.05,0,0,0
25.19,14,0.05,0,0,0
25.19,14,0.04,0,0,0
25.19,14,0.05,0,0,0
25.19,14,0.05,0,0,0
25.19,15,0.05,0,0,0
25.19,16,0.06,0,0,0
25.25,15,0.05,0,0,0
25.19,15,0.05,0,0,0
25.19,16,0.05,0,0,0
25.19,17,0.04,0,0,0
25.19,17,0.05,0,0,0
25.19,17,0.06,0,0,0
25.19,16,0.04,0,0,0
25.19,16,0.04,0,0,0
25.19,17,0.05,0,0,0
25.19,17,0.05,0,0,0
25.19,17,0.08,0,0,0
25.19,16,0.05,0,0,0
25.19,16,0.05,0,0,0
25.19,16,0.05,0,0,0
25.19,17,0.05,0,0,0
25.19,18,0.06,0,0,0
25.19,18,0.06,0,0,0
25.19,18,0.08,0,0,0
25.19,17,0.05,0,0,0
25.19,17,0.05,0,0,0
25.19,18,0.05,0,0,0
25.19,19,0.04,0,0,0
25.19,18,0.05,0,0,0
25.19,17,0.05,0,0,0
25.19,17,0.05,0,0,0
25.19,17,0.05,0,0,0
25.25,17,0.04,0,0,0
25.25,16,0.05,0,0,0
25.19,16,0.05,0,0,0
25.19,18,0.06,0,0,0
25.19,18,0.1,0,0,0
25.19,17,0.05,0,0,0
25.19,18,0.08,0,0,0
25.25,16,0.05,0,0,0
25.25,17,0.05,0,0,0
25.25,17,0.06,0,0,0
25.25,18,0.06,0,0,0
25.25,20,0.07,0,0,0
25.19,19,0.09,0,0,0
25.25,20,0.13,0,0,0
25.25,20,0.09,0,0,0
25.25,20,0.04,0,0,0
25.19,20,0.05,0,0,0
25.19,20,0.06,0,0,0
25.19,20,0.04,0,0,0
25.25,20,0.05,0,0,0
25.19,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,19,0.04,0,0,0
25.25,19,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.07,0,0,0
25.25,20,0.09,0,0,0
25.25,20,0.06,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.06,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.07,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.06,0,0,0
25.25,20,0.06,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.06,0,0,0
25.25,20,0.05,0,0,0
25.25,19,0.06,0,0,0
25.25,20,0.04,0,0,0
25.25,19,0.05,0,0,0
25.25,19,0.05,0,0,0
25.25,19,0.05,0,0,0
25.25,18,0.05,0,0,0
25.25,18,0.05,0,0,0
25.25,18,0.05,0,0,0
25.25,18,0.05,0,0,0
25.25,18,0.04,0,0,0
25.25,18,0.05,0,0,0
25.25,19,0.06,0,0,0
25.25,18,0.04,0,0,0
25.25,19,0.06,0,0,0
25.25,20,0.05,0,0,0
25.25,19,0.06,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.07,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.06,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.04,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.04,0,0,0
25.25,20,0.04,0,0,0
25.25,19,0.07,0,0,0
25.31,20,0.07,0,0,0
25.25,20,0.06,0,0,0
25.31,20,0.06,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.04,0,0,0
25.31,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.07,0,0,0
25.25,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.31,19,0.05,0,0,0
25.25,19,0.06,0,0,0
25.31,19,0.06,0,0,0
25.25,19,0.06,0,0,0
25.31,19,0.05,0,0,0
25.31,19,0.05,0,0,0
25.25,19,0.04,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.25,20,0.13,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.07,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.25,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.07,0,0,0
25.25,20,0.04,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,21,0.05,0,0,0
25.31,21,0.06,0,0,0
25.31,21,0.05,0,0,0
25.31,21,0.05,0,0,0
25.31,20,0.04,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.04,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.04,0,0,0
25.31,21,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,21,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.1,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.04,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.04,0,0,0
25.31,20,0.24,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.09,0,0,0
25.31,21,0.11,0,0,0
25.31,21,0.05,0,0,0
25.31,20,0.17,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.04,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,19,0.06,0,0,0
25.31,18,0.06,0,0,0
25.31,19,0.05,0,0,0
25.31,19,0.05,0,0,0
25.31,19,0.05,0,0,0
25.31,19,0.05,0,0,0
25.31,19,0.05,0,0,0
25.31,18,0.05,0,0,0
25.31,19,0.05,0,0,0
25.31,20,0.06,0,0,0
25.38,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.31,20,0.05,0,0,0
25.38,20,0.05,0,0,0
25.31,20,0.04,0,0,0
25.31,20,0.05,0,0,0
25.38,21,0.06,0,0,0
25.38,21,0.05,0,0,0
25.31,20,0.06,0,0,0
25.31,20,0.05,0,0,0
25.38,20,0.06,0,0,0
25.38,21,0.05,0,0,0
25.38,21,0.05,0,0,0
25.38,21,0.05,0,0,0
25.38,20,0.05,0,0,0
25.38,20,0.05,0,0,0
25.38,20,0.05,0,0,0
25.38,20,0.06,0,0,0
25.38,20,0.06,0,0,0
25.38,20,0.05,0,0,0
25.38,21,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,21,0.05,0,0,0
25.38,21,0.04,0,0,0
25.31,21,0.04,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,23,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,23,0.05,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.06,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.06,0,0,0
25.38,23,0.08,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.04,0,0,0
25.38,24,0.04,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.04,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.05,0,0,0
25.38,23,0.06,0,0,0
25.38,23,0.06,0,0,0
25.38,23,0.06,0,0,0
25.38,23,0.05,0,0,0
25.38,24,0.05,0,0,0
25.38,23,0.04,0,0,0
25.38,23,0.06,0,0,0
25.38,22,0.06,0,0,0
25.38,23,0.05,0,0,0
25.38,22,0.06,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,23,0.05,0,0,0
25.38,23,0.05,0,0,0
25.38,22,0.06,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,23,0.14,0,0,0
25.38,23,0.05,0,0,0
25.38,22,0.09,0,0,0
25.38,22,0.1,0,0,0
25.38,22,0.08,0,0,0
25.38,22,0.07,0,0,0
25.38,22,0.06,0,0,0
25.38,21,0.04,0,0,0
25.38,22,0.05,0,0,0
25.38,22,0.05,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.06,0,0,0
25.38,24,0.16,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.16,0,0,0
25.38,23,0.05,0,0,0
25.38,23,0.06,0,0,0
25.38,23,0.05,0,0,0
25.38,23,0.05,0,0,0
25.38,23,0.04,0,0,0
25.38,23,0.05,0,0,0
25.44,23,0.05,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.05,0,0,0
25.38,24,0.04,0,0,0
25.44,24,0.06,0,0,0
25.38,24,0.06,0,0,0
25.38,24,0.07,0,0,0
25.44,24,0.06,0,0,0
25.44,24,0.05,0,0,0
25.44,24,0.06,0,0,0
25.44,24,0.05,0,0,0
25.44,24,0.06,0,0,0
25.38,23,0.06,0,0,0
25.38,23,0.05,0,0,0
25.38,23,0.05,0,0,0
25.44,23,0.05,0,0,0
25.44,23,0.05,0,0,0
25.44,23,0.06,0,0,0
25.38,23,0.06,0,0,0
25.44,23,0.06,0,0,0
25.44,23,0.05,0,0,0
25.38,23,0.05,0,0,0
25.44,23,0.05,0,0,0
25.44,23,0.05,0,0,0
25.44,22,0.05,0,0,0
25.44,22,0.05,0,0,0
25.44,22,0.06,0,0,0
25.44,22,0.05,0,0,0
25.44,23,0.06,0,0,0
25.44,22,0.06,0,0,0
25.44,23,0.05,0,0,0
25.44,23,0.06,0,0,0
25.44,22,0.06,0,0,0
25.44,22,0.06,0,0,0
25.38,22,0.06,0,0,0
25.44,22,0.05,0,0,0
25.44,21,0.05,0,0,0
25.44,21,0.05,0,0,0
25.44,21,0.05,0,0,0
25.44,20,0.05,0,0,0
25.44,20,0.05,0,0,0
25.44,20,0.06,0,0,0
25.44,20,0.05,0,0,0
25.38,20,0.05,0,0,0
25.44,20,0.05,0,0,0
25.44,20,0.04,0,0,0
25.38,20,0.04,0,0,0
25.44,20,0.05,0,0,0
25.44,20,0.05,0,0,0
25.44,20,0.05,0,0,0
25.44,20,0.04,0,0,0
25.44,19,0.05,0,0,0
25.44,19,0.05,0,0,0
25.44,19,0.06,0,0,0
25.44,18,0.05,0,0,0
25.44,18,0.05,0,0,0
25.44,18,0.05,0,0,0
25.44,18,0.05,0,0,0
25.44,18,0.06,0,0,0
25.44,17,0.05,0,0,0
25.44,17,0.06,0,0,0
25.44,18,0.06,0,0,0
25.44,18,0.05,0,0,0
25.44,19,0.07,0,0,0
25.44,19,0.05,0,0,0
25.44,19,0.05,0,0,0
25.44,20,0.06,0,0,0
25.44,20,0.06,0,0,0
25.44,20,0.05,0,0,0
25.44,19,0.05,0,0,0
25.44,19,0.05,0,0,0
25.44,19,0.07,0,0,0
25.44,19,0.05,0,0,0
25.44,19,0.06,0,0,0
25.44,18,0.06,0,0,0
25.44,18,0.04,0,0,0
25.44,18,0.05,0,0,0
25.44,18,0.04,0,0,0
25.44,19,0.04,0,0,0
25.44,18,0.05,0,0,0
25.44,18,0.06,0,0,0
25.44,18,0.05,0,0,0
25.44,18,0.06,0,0,0
25.44,17,0.05,0,0,0
25.44,17,0.05,0,0,0
25.44,17,0.06,0,0,0
25.44,17,0.06,0,0,0
25.44,17,0.06,0,0,0
25.44,16,0.05,0,0,0
25.44,16,0.06,0,0,0
25.44,16,0.12,0,0,0
25.44,16,0.1,0,0,0
25.44,16,0.05,0,0,0
25.44,15,0.06,0,0,0
25.44,15,0.05,0,0,0
25.44,15,0.06,0,0,0
25.44,15,0.06,0,0,0
25.44,15,0.05,0,0,0
25.44,15,0.11,0,0,0
25.44,15,0.05,0,0,0
25.44,15,0.06,0,0,0
25.44,15,0.05,0,0,0
25.44,15,0.12,0,0,0
25.44,15,0.05,0,0,0
25.44,15,0.06,0,0,0
25.44,15,0.15,0,0,0
25.44,15,0.05,0,0,0
25.5,14,0.05,0,0,0
25.44,14,0.11,0,0,0
25.44,14,0.05,0,0,0
25.44,14,0.05,0,0,0
25.44,14,0.05,0,0,0
25.44,14,0.15,0,0,0
25.44,14,0.05,0,0,0
25.44,14,0.06,0,0,0
25.44,14,0.06,0,0,0
25.44,14,0.05,0,0,0
25.44,14,0.05,0,0,0
25.44,14,0.05,0,0,0
25.44,14,0.06,0,0,0
25.44,14,0.06,0,0,0
25.44,14,0.05,0,0,0
25.44,14,0.08,0,0,0
25.44,14,0.06,0,0,0
25.44,14,0.05,0,0,0
25.44,14,0.06,0,0,0
25.44,13,0.05,0,0,0
25.44,13,0.07,0,0,0
25.44,13,0.05,0,0,0
25.44,13,0.06,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.09,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.07,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.05,0,0,0
25.44,12,0.05,0,0,0
25.44,11,0.06,0,0,0
25.44,11,0.05,0,0,0
25.44,11,0.05,0,0,0
25.44,11,0.05,0,0,0
25.44,11,0.06,0,0,0
25.44,11,0.05,0,0,0
25.44,11,0.05,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.06,0,0,0
25.44,10,0.06,0,0,0
25.5,10,0.06,0,0,0
25.44,10,0.06,0,0,0
25.44,10,0.06,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.06,0,0,0
25.44,10,0.04,0,0,0
25.44,10,0.04,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.06,0,0,0
25.44,10,0.06,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.06,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.05,0,0,0
25.44,10,0.12,0,0,0
25.44,10,0.04,0,0,0
25.44,10,0.04,0,0,0
25.44,9,0.05,0,0,0
25.44,9,0.14,0,0,0
25.44,9,0.14,0,0,0
25.44,9,0.06,0,0,0
25.44,9,0.06,0,0,0
25.44,9,0.11,0,0,0
25.44,9,0.07,0,0,0
25.44,9,0.07,0,0,0
25.5,9,0.05,-0.046153846,0,0
25.44,9,0.05,-0.042307692,0,0
25.44,9,0.05,-0.038461538,0,0
25.5,9,0.05,-0.034615385,0,0
25.44,8,0.04,-0.030769231,0,0
25.44,8,0.04,-0.073076923,0,0
25.44,8,0.05,-0.111538462,0,0
25.44,8,0.05,-0.146153846,0,0
25.44,8,0.05,-0.176923077,0,0
25.44,8,0.05,-0.203846154,0,0
25.44,8,0.05,-0.226923077,0,0
25.44,8,0.05,-0.246153846,0,0
25.44,8,0.05,-0.261538462,0,0
25.44,8,0.05,-0.273076923,0,0
25.44,8,0.05,-0.280769231,0,0
25.44,8,0.05,-0.238461538,0,0
25.44,8,0.05,-0.196153846,0,0
25.44,8,0.05,-0.153846154,0,0
25.44,7,0.05,-0.111538462,0,0
25.44,7,0.05,-0.069230769,0,0
25.44,7,0.06,-0.026923077,0,0
25.44,7,0.05,-0.030769231,0,0
25.5,7,0.05,-0.030769231,0,0
25.44,7,0.06,0.019230769,0,0
25.44,7,0.06,0.069230769,0,0
25.44,7,0.06,0.069230769,0,0
25.44,7,0.04,0.115384615,0,0
25.44,7,0.04,0.161538462,0,0
25.44,7,0.05,0.161538462,0,0
25.44,7,0.05,0.211538462,0,0
25.44,6,0.06,0.165384615,0,0
25.44,6,0.05,0.165384615,0,0
25.44,6,0.05,0.161538462,0,0
25.44,6,0.05,0.107692308,0,0
25.44,6,0.05,0.053846154,0,0
25.44,6,0.05,-1.23E-17,0,0
25.44,6,0.06,-0.053846154,0,0
25.44,6,0.05,-0.107692308,0,0
25.44,6,0.05,-0.161538462,0,0
25.44,6,0.05,-0.215384615,0,0
25.44,5,0.06,-0.219230769,0,0
25.44,5,0.05,-0.219230769,0,0
25.44,5,0.12,-0.169230769,0,0
25.44,5,0.34,-0.165384615,0,0
25.44,5,0.05,-0.157692308,0,0
25.5,5,0.05,-0.146153846,0,0
25.44,5,0.05,-0.180769231,0,0
25.44,5,0.05,-0.215384615,0,0
25.44,5,0.06,-0.153846154,0,0
25.44,5,0.05,-0.092307692,0,0
25.44,5,0.05,-0.030769231,0,0
25.44,5,0.06,0.030769231,0,0
25.44,5,0.05,0.046153846,0,0
25.44,5,0.05,0.015384615,0,0
25.44,5,0.07,0.080769231,0,0
25.44,5,0.06,0.05,0,0
25.44,5,0.05,0.115384615,0,0
25.44,5,0.05,0.180769231,0,0
25.44,5,0.06,0.15,0,0
25.44,5,0.06,0.119230769,0,0
25.44,5,0.06,0.088461538,0,0
25.44,5,0.05,0.057692308,0,0
25.44,5,0.05,0.026923077,0,0
25.44,5,0.05,-0.003846154,0,0
25.44,5,0.05,-0.034615385,0,0
25.44,5,0.04,-0.019230769,0,0
25.44,4,0.05,-0.007692308,0,0
25.5,4,0.05,0.003846154,0,0
25.44,4,0.05,-0.030769231,0,0
25.44,4,0.05,-0.065384615,0,0
25.5,4,0.06,-0.1,0,0
25.44,4,0.06,-0.134615385,0,0
25.5,4,0.08,-0.169230769,0,0
25.44,4,0.09,-0.153846154,0,0
25.44,4,0.08,-0.088461538,0,0
25.44,4,0.05,-0.023076923,0,0
25.44,4,0.06,-0.003846154,0,0
25.44,4,0.08,-0.030769231,0,0
25.5,4,0.05,-0.057692308,0,0
25.44,4,0.16,-0.034615385,0,0
25.44,4,0.06,-0.057692308,0,0
25.5,4,0.07,-0.030769231,0,0
25.5,4,0.06,-6.16E-18,0,0
25.44,3,0.05,-0.015384615,0,0
25.5,3,0.05,-0.030769231,0,0
25.44,3,0.05,-0.046153846,0,0
25.5,3,0.05,-0.061538462,0,0
25.44,3,0.05,-0.076923077,0,0
25.5,3,0.05,-0.092307692,0,0
25.44,3,0.06,-0.107692308,0,0
25.5,3,0.05,-0.073076923,0,0
25.44,3,0.05,0.011538462,0,0
25.44,3,0.05,-6.16E-18,0,0
25.5,3,0.05,-0.011538462,0,0
25.44,3,0.04,-0.023076923,0,0
25.44,3,0.06,-0.034615385,0,0
25.44,3,0.04,-0.046153846,0,0
25.44,3,0.05,-0.057692308,0,0
25.44,3,0.04,-0.069230769,0,0
25.44,3,0.05,-0.030769231,0,0
25.44,3,0.05,0.011538462,0,0
25.44,2,0.05,0.007692308,0,0
25.44,2,0.06,0.003846154,0,0
25.44,2,0.05,-7.70E-19,0,0
25.44,2,0.05,-0.003846154,0,0
25.44,2,0.05,-0.007692308,0,0
25.44,2,0.05,-0.011538462,0,0
25.44,2,0.05,-0.015384615,0,0
25.44,2,0.05,-0.019230769,0,0
25.44,2,0.05,-0.023076923,0,0
25.44,2,0.04,-0.026923077,0,0
25.44,2,0.05,-0.030769231,0,0
25.44,2,0.05,-0.034615385,0,0
25.44,2,0.05,-0.038461538,0,0
25.44,2,0.05,-0.042307692,0,0
25.44,2,0.05,-0.046153846,0,0
25.44,2,0.06,0,0,0
25.44,2,0.06,0,0,0
25.44,2,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.06,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.04,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.06,0,0,0
25.44,1,0.05,0,0,0
25.5,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.06,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.06,0,0,0
25.44,1,0.06,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,1,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,1,0.06,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.11,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0.046153846,0,0
25.44,0,0.05,0.042307692,0,0
25.44,0,0.05,0.038461538,0,0
25.44,0,0.05,0.034615385,0,0
25.44,0,0.05,0.030769231,0,0
25.44,0,0.06,0.026923077,0,0
25.44,0,0.05,0.023076923,0,0
25.44,0,0.11,0.019230769,0,0
25.44,0,0.05,0.015384615,0,0
25.44,0,0.06,0.011538462,0,0
25.44,0,0.05,0.007692308,0,0
25.44,0,0.06,0.003846154,0,0
25.44,0,0.05,-7.70E-19,0,0
25.44,0,0.08,-0.003846154,0,0
25.44,0,0.05,-0.007692308,0,0
25.44,0,0.06,-0.011538462,0,0
25.44,0,0.07,-0.015384615,0,0
25.44,0,0.08,-0.019230769,0,0
25.44,0,0.33,-0.023076923,0,0
25.44,0,0.05,-0.026923077,0,0
25.44,0,0.05,-0.030769231,0,0
25.44,0,0.05,-0.034615385,0,0
25.44,0,0.07,-0.038461538,0,0
25.44,0,0.05,-0.042307692,0,0
25.44,0,0.05,-0.046153846,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.06,0.046153846,0,0
25.44,0,0.05,0.042307692,0,0
25.44,0,0.05,0.038461538,0,0
25.44,0,0.05,0.034615385,0,0
25.44,0,0.06,0.030769231,0,0
25.44,0,0.05,0.026923077,0,0
25.44,0,0.05,0.023076923,0,0
25.44,0,0.05,0.019230769,0,0
25.44,0,0.05,0.015384615,0,0
25.44,0,0.05,0.011538462,0,0
25.44,0,0.06,0.053846154,0,0
25.44,0,0.05,0.046153846,0,0
25.44,0,0.05,0.038461538,0,0
25.44,0,0.2,0.030769231,0,0
25.44,0,0.34,0.069230769,0,0
25.44,0,0.05,0.103846154,0,0
25.44,0,0.05,0.134615385,0,0
25.44,0,0.05,0.161538462,0,0
25.44,0,0.05,0.184615385,0,0
25.44,0,0.05,0.203846154,0,0
25.44,0,0.06,0.219230769,0,0
25.44,0,0.05,0.230769231,0,0
25.44,0,0.05,0.192307692,0,0
25.44,0,0.04,0.2,0,0
25.44,0,0.05,0.157692308,0,0
25.44,0,0.05,0.211538462,0,0
25.44,0,0.06,0.215384615,0,0
25.44,0,0.06,0.215384615,0,0
25.44,0,0.05,0.165384615,0,0
25.44,0,0.05,0.115384615,0,0
25.44,0,0.05,0.111538462,0,0
25.44,0,0.05,0.103846154,0,0
25.44,0,0.05,0.092307692,0,0
25.44,0,0.06,0.076923077,0,0
25.44,0,0.05,0.057692308,0,0
25.44,0,0.05,0.084615385,0,0
25.44,0,0.05,0.061538462,0,0
25.44,0,0.05,0.034615385,0,0
25.44,0,0.05,0.003846154,0,0
25.44,0,0.06,-0.026923077,0,0
25.44,0,0.05,-0.053846154,0,0
25.44,0,0.05,-0.030769231,0,0
25.44,0,0.05,-0.053846154,0,0
25.44,0,0.05,-0.073076923,0,0
25.44,0,0.05,-0.088461538,0,0
25.44,0,0.06,-0.1,0,0
25.44,0,0.05,-0.061538462,0,0
25.44,0,0.06,-0.119230769,0,0
25.44,0,0.05,-0.126923077,0,0
25.44,0,0.05,-0.180769231,0,0
25.44,0,0.06,-0.138461538,0,0
25.44,0,0.05,-0.142307692,0,0
25.44,0,0.05,-0.096153846,0,0
25.44,0,0.05,-0.1,0,0
25.44,0,0.05,-0.153846154,0,0
