S1_Temp,S2_Temp,S3_Temp,S4_Temp,S2_Light,Class
25.44,25.44,25.38,26.13,7,0
25.44,25.44,25.44,26.19,7,0
25.44,25.44,25.38,26.13,7,0
25.44,25.44,25.38,26.13,7,0
25.44,25.44,25.38,26.13,7,0
25.44,25.44,25.38,26.13,7,0
25.44,25.44,25.38,26.13,7,0
25.44,25.44,25.38,26.19,6,0
25.44,25.44,25.38,26.13,6,0
25.44,25.44,25.44,26.06,6,0
25.44,25.44,25.38,26.13,6,0
25.44,25.44,25.38,26.13,6,0
25.44,25.44,25.38,26.06,6,0
25.44,25.44,25.38,26.06,6,0
25.44,25.44,25.38,26.13,6,0
25.44,25.44,25.38,26.13,6,0
25.44,25.44,25.38,26.13,6,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.06,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.5,25.38,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.06,5,0
25.44,25.44,25.44,26.06,5,0
25.5,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.06,5,0
25.44,25.44,25.38,26.06,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.19,5,0
25.44,25.44,25.38,26.19,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.19,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.44,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.13,5,0
25.44,25.44,25.38,26.13,4,0
25.44,25.5,25.38,26.13,4,0
25.44,25.44,25.38,26.13,4,0
25.44,25.44,25.38,26.19,4,0
25.44,25.5,25.38,26.19,4,0
25.44,25.44,25.38,26.13,4,0
25.44,25.5,25.38,26.13,4,0
25.44,25.44,25.38,26.13,4,0
25.44,25.44,25.38,26.13,4,0
25.44,25.44,25.38,26.19,4,0
25.44,25.44,25.38,26.25,4,0
25.44,25.44,25.38,26.19,4,0
25.44,25.5,25.38,26.19,4,0
25.44,25.44,25.38,26.19,4,0
25.44,25.44,25.44,26.19,4,0
25.44,25.5,25.38,26.19,4,0
25.44,25.5,25.38,26.13,4,0
25.44,25.44,25.38,26.13,3,0
25.44,25.5,25.38,26.13,3,0
25.44,25.44,25.38,26.19,3,0
25.44,25.5,25.38,26.13,3,0
25.44,25.44,25.38,26.19,3,0
25.44,25.5,25.38,26.13,3,0
25.44,25.44,25.38,26.19,3,0
25.44,25.5,25.31,26.25,3,0
25.44,25.44,25.38,26.13,3,0
25.44,25.44,25.38,26.13,3,0
25.44,25.5,25.38,26.13,3,0
25.44,25.44,25.38,26.13,3,0
25.44,25.44,25.38,26.13,3,0
25.44,25.44,25.38,26.13,3,0
25.44,25.44,25.44,26.19,3,0
25.44,25.44,25.38,26.13,3,0
25.44,25.44,25.38,26.19,3,0
25.44,25.44,25.31,26.19,3,0
25.44,25.44,25.38,26.19,2,0
25.44,25.44,25.31,26.13,2,0
25.44,25.44,25.31,26.13,2,0
25.44,25.44,25.31,26.13,2,0
25.44,25.44,25.38,26.19,2,0
25.44,25.44,25.38,26.19,2,0
25.44,25.44,25.38,26.19,2,0
25.44,25.44,25.31,26.19,2,0
25.5,25.44,25.31,26.13,2,0
25.44,25.44,25.31,26.13,2,0
25.44,25.44,25.31,26.13,2,0
25.44,25.44,25.31,26.06,2,0
25.44,25.44,25.31,26.13,2,0
25.44,25.44,25.31,26.25,2,0
25.44,25.44,25.31,26.13,2,0
25.44,25.44,25.31,26.19,2,0
25.44,25.44,25.31,26.19,2,0
25.44,25.44,25.31,26.19,2,0
25.44,25.44,25.31,26.19,1,0
25.44,25.44,25.31,26.19,1,0
25.44,25.44,25.31,26.19,1,0
25.44,25.44,25.31,26.19,1,0
25.44,25.44,25.31,26.19,1,0
25.5,25.44,25.31,26.13,1,0
25.44,25.44,25.31,26.19,1,0
25.44,25.44,25.31,26.19,1,0
25.44,25.5,25.31,26.19,1,0
25.5,25.44,25.31,26.13,1,0
25.44,25.44,25.31,26.13,1,0
25.44,25.44,25.31,26.13,1,0
25.44,25.44,25.31,26.19,1,0
25.44,25.44,25.25,26.13,1,0
25.44,25.44,25.31,26.13,1,0
25.44,25.44,25.25,26.19,1,0
25.44,25.44,25.31,26.13,1,0
25.44,25.44,25.31,26.06,1,0
25.44,25.44,25.31,26.13,1,0
25.44,25.44,25.31,26.06,1,0
25.44,25.44,25.31,26.13,1,0
25.44,25.44,25.25,26.19,1,0
25.44,25.44,25.25,26.13,1,0
25.44,25.44,25.25,26.06,1,0
25.44,25.44,25.31,26.13,1,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.19,1,0
25.44,25.44,25.31,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.31,26.13,0,0
25.44,25.44,25.25,26.19,0,0
25.44,25.44,25.25,26.19,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.31,26.13,0,0
25.44,25.44,25.31,26.13,0,0
25.44,25.44,25.31,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.31,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.19,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.25,26.19,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.19,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.5,25.44,25.25,26.13,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.19,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.19,26.13,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.13,0,0
25.44,25.44,25.25,26.19,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.5,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.25,26,0,0
25.5,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.25,26,0,0
25.5,25.44,25.25,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.5,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.25,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.13,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.25,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.5,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.13,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.13,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.5,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.5,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.5,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.5,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.19,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,26,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.5,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.5,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.5,25.13,26.06,0,0
25.5,25.5,25.13,26,0,0
25.44,25.5,25.13,26,0,0
25.5,25.44,25.13,26.06,0,0
25.44,25.5,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.19,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.5,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,26,0,0
25.44,25.5,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.5,25.5,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.5,25.13,26.06,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.5,25.13,25.94,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.5,25.06,26.06,0,0
25.44,25.5,25.13,26,0,0
25.44,25.5,25.13,26,0,0
25.44,25.5,25.06,26,0,0
25.44,25.5,25.06,26,0,0
25.44,25.5,25.13,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.5,25.13,26,0,0
25.44,25.44,25.13,26.06,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.5,25.13,26.06,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.13,25.88,0,0
25.44,25.5,25.13,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.5,25.06,25.88,0,0
25.44,25.44,25.06,25.88,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.5,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.06,25.88,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.5,25.44,25.13,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.5,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.06,26,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.06,26.06,0,0
25.38,25.44,25.13,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.38,25.44,25.13,26,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.44,25.44,25.06,26,0,0
25.38,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.88,0,0
25.44,25.44,25.13,25.94,0,0
25.38,25.44,25.06,26,0,0
25.44,25.5,25.06,25.94,0,0
25.44,25.44,25.06,25.88,0,0
25.44,25.44,25.13,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.38,25.44,25.06,26,0,0
25.38,25.44,25.13,25.94,0,0
25.44,25.44,25.06,26,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,26,0,0
25.38,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.13,25.88,0,0
25.44,25.44,25.06,25.88,0,0
25.44,25.44,25.13,25.94,0,0
25.38,25.44,25.13,25.88,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.13,26,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,26,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.44,25.44,25.06,25.88,0,0
25.44,25.44,25.06,25.81,0,0
25.44,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.13,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.13,25.88,0,0
25.44,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.88,0,0
25.44,25.44,25.06,25.94,0,0
25.44,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.38,25,25.88,0,0
25.44,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.44,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25,25.88,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.38,25.06,25.81,0,0
25.38,25.44,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.38,25.06,25.88,0,0
25.38,25.44,25,25.88,0,0
25.38,25.38,25,25.88,0,0
25.38,25.38,25.06,25.81,0,0
25.38,25.44,25.06,25.88,0,0
25.44,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.38,25.44,25.06,25.88,0,0
25.44,25.44,25.06,25.88,0,0
25.38,25.38,25,25.88,0,0
25.38,25.44,25.06,25.94,0,0
25.38,25.44,25.06,25.88,0,0
